data,hora,pk,D_TRACAT_ALTIMETRIC,D_TIPUS_VIA,D_SENTITS_VIA,D_CLIMATOLOGIA,D_BOIRA,D_LLUMINOSITAT
02/12/2021,6.28,94.5,Pla,Carretera,Doble sentit,Serè,No es de el cas,Fosc
21/10/2015,22.14,16.6,Rampa,Autovia,Un sentit,Pluja,No es de el cas,Fosc
25/02/2015,4.12,408.6,Pla,Carretera,Un sentit,Pluja,No es de el cas,Fosc
05/04/2016,3.15,179.6,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
24/05/2019,16.47,146.1,Pla,Carretera,Doble sentit,Serè,No es de el cas,Clar
27/03/2023,19.18,313.4,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
20/01/2011,9.52,291.1,Pla,Carretera,Doble sentit,Serè,No es de el cas,Clar
09/05/2015,21.1,347.2,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
14/10/2012,14.24,1.9,Pla,Carretera,Doble sentit,Ennudesit,No es de el cas,Clar
02/05/2019,0.59,307.4,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
23/09/2016,10.36,13.2,Pla,Autovia,Un sentit,Pluja,No es de el cas,Clar
05/06/2011,18.28,301.5,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
18/05/2021,23.38,172.7,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
14/08/2013,0.30,9.6,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Fosc
16/09/2020,10.51,124.3,Pendent,Carretera,Doble sentit,Serè,No es de el cas,Clar
07/05/2014,22.46,61.2,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Fosc
02/11/2021,0.49,398.5,Rampa,Autovia,Doble sentit,Ennudesit,No es de el cas,Fosc
19/12/2010,14.40,90.1,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
27/09/2015,12.32,38.8,Pla,Carretera,Doble sentit,Serè,No es de el cas,Clar
25/06/2020,12.3,299.4,Pla,Autovia,Doble sentit,Ennudesit,No es de el cas,Clar
21/11/2017,9.37,371.8,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
30/03/2016,5.7,249.5,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
04/05/2013,20.1,16.4,Pendent,Autovia,Un sentit,Boira,Boira,Clar
13/01/2012,15.25,298.8,Rampa,Carretera,Un sentit,Serè,No es de el cas,Clar
30/03/2017,10.52,291.3,Pendent,Autovia,Un sentit,Ennudesit,No es de el cas,Clar
18/01/2019,0.3,419.1,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
27/01/2013,17.36,137.3,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
30/09/2014,17.35,39.7,Pla,Autovia,Un sentit,Ennudesit,No es de el cas,Clar
18/04/2010,11.7,170.6,Rampa,Autovia,Un sentit,Pluja,No es de el cas,Clar
30/05/2022,2.10,252.7,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
31/08/2017,18.11,71.7,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
01/07/2018,16.24,171.0,Pla,Carretera,Doble sentit,Ennudesit,No es de el cas,Clar
04/01/2018,15.2,397.1,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
11/02/2015,11.46,225.0,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
22/01/2016,2.39,227.7,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
21/04/2010,19.34,286.9,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
30/01/2018,10.16,379.0,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
13/07/2012,11.4,1.6,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
27/08/2017,10.19,107.3,Rampa,Autovia,Doble sentit,Pluja,No es de el cas,Clar
22/08/2022,23.21,333.8,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
20/02/2020,19.7,86.6,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
07/03/2019,22.21,14.9,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
22/03/2018,22.43,264.0,Pendent,Autovia,Un sentit,Pluja,No es de el cas,Fosc
24/12/2011,14.57,82.8,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
08/05/2018,16.3,81.8,Pendent,Carretera,Un sentit,Serè,No es de el cas,Clar
18/08/2013,8.33,328.0,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
15/02/2012,23.22,388.5,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Fosc
14/01/2010,22.59,403.1,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
23/10/2010,15.29,214.8,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
15/04/2016,22.56,301.4,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
25/05/2017,7.16,161.1,Pendent,Autovia,Doble sentit,Ennudesit,No es de el cas,Clar
02/04/2023,16.19,372.9,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
27/06/2016,18.7,294.3,Pla,Carretera,Doble sentit,Serè,No es de el cas,Clar
01/09/2018,23.27,210.0,Pla,Autovia,Doble sentit,Ennudesit,No es de el cas,Fosc
24/06/2010,14.55,303.5,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
03/04/2010,11.4,64.4,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
12/11/2011,20.11,291.9,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
07/03/2017,18.31,126.5,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
06/08/2022,2.58,225.7,Rampa,Carretera,Doble sentit,Ennudesit,No es de el cas,Fosc
14/12/2011,11.58,300.0,Pendent,Carretera,Un sentit,Serè,No es de el cas,Clar
29/09/2022,17.3,151.7,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
08/08/2021,22.52,306.5,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
21/09/2014,8.48,31.7,Pla,Carretera,Un sentit,Pluja,No es de el cas,Clar
05/10/2022,2.51,340.6,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
23/05/2017,20.57,17.5,Pla,Carretera,Doble sentit,Serè,No es de el cas,Clar
22/08/2012,15.54,14.3,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
31/10/2013,22.52,420.1,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
12/03/2019,14.37,4.3,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
10/06/2019,13.44,302.0,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
22/04/2017,22.15,220.7,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
20/06/2019,15.20,453.6,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
18/02/2017,2.29,166.4,Pendent,Autovia,Doble sentit,Ennudesit,No es de el cas,Fosc
21/06/2018,8.4,304.2,Rampa,Autovia,Doble sentit,Ennudesit,No es de el cas,Clar
16/07/2016,5.40,293.5,Pla,Carretera,Doble sentit,Pluja,No es de el cas,Fosc
14/12/2013,5.44,359.8,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
11/11/2023,22.15,22.6,Rampa,Autovia,Un sentit,Pluja,No es de el cas,Fosc
31/07/2022,2.20,238.6,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
21/04/2015,8.20,282.2,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
09/06/2020,15.50,171.7,Pla,Autovia,Un sentit,Ennudesit,No es de el cas,Clar
15/07/2010,16.49,115.4,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
08/06/2015,21.36,317.7,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
15/11/2018,7.9,18.3,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
06/05/2010,10.55,55.6,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
28/01/2013,20.36,173.8,Pendent,Carretera,Un sentit,Serè,No es de el cas,Clar
28/07/2021,14.34,6.7,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Clar
11/08/2016,2.49,290.6,Pendent,Carretera,Doble sentit,Pluja,No es de el cas,Fosc
03/07/2017,12.38,62.6,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
04/09/2011,12.1,11.4,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
22/05/2011,11.50,302.2,Rampa,Carretera,Un sentit,Serè,No es de el cas,Clar
17/05/2010,0.51,187.3,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
29/01/2013,20.7,199.5,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
24/01/2012,8.13,303.5,Pla,Autovia,Un sentit,Boira,Boira,Clar
18/03/2010,0.25,170.4,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
02/02/2019,22.18,306.8,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
26/05/2012,1.5,117.6,Rampa,Autovia,Un sentit,Pluja,No es de el cas,Fosc
05/10/2011,1.42,36.9,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
02/04/2014,7.58,154.7,Pla,Autovia,Doble sentit,Pluja,No es de el cas,Clar
14/04/2016,23.46,377.1,Rampa,Autovia,Doble sentit,Pluja,No es de el cas,Fosc
25/11/2013,8.14,288.5,Pendent,Autovia,Doble sentit,Pluja,No es de el cas,Clar
27/07/2021,6.43,409.9,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
23/02/2011,4.11,18.7,Pla,Carretera,Doble sentit,Serè,No es de el cas,Fosc
14/03/2012,14.2,103.0,Rampa,Autovia,Doble sentit,Ennudesit,No es de el cas,Clar
10/12/2016,4.16,167.2,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
09/10/2022,12.31,95.2,Pendent,Carretera,Un sentit,Serè,No es de el cas,Clar
10/09/2017,10.4,37.4,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
31/07/2022,14.27,226.0,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
21/12/2021,23.45,224.3,Pendent,Autovia,Un sentit,Ennudesit,No es de el cas,Fosc
09/03/2013,19.26,55.9,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
24/08/2018,11.55,349.9,Rampa,Carretera,Un sentit,Serè,No es de el cas,Clar
29/09/2022,15.3,292.8,Pendent,Autovia,Doble sentit,Pluja,No es de el cas,Clar
17/08/2012,21.18,451.8,Rampa,Carretera,Doble sentit,Pluja,No es de el cas,Fosc
26/11/2021,5.21,264.0,Rampa,Autovia,Doble sentit,Ennudesit,No es de el cas,Fosc
06/08/2016,3.13,26.7,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
06/10/2013,7.27,138.9,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
10/03/2013,5.38,205.7,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
15/06/2013,1.40,160.7,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
15/04/2014,19.57,162.5,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
12/06/2016,5.28,162.8,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
14/10/2020,23.36,267.7,Pendent,Carretera,Un sentit,Serè,No es de el cas,Fosc
12/04/2017,21.37,424.3,Pla,Carretera,Doble sentit,Serè,No es de el cas,Fosc
22/05/2023,10.29,134.4,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
13/04/2014,19.56,156.4,Pendent,Carretera,Doble sentit,Serè,No es de el cas,Clar
03/10/2022,6.17,262.4,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
08/05/2023,3.30,161.8,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Fosc
28/02/2017,16.24,301.8,Pla,Autovia,Un sentit,Ennudesit,No es de el cas,Clar
11/09/2022,21.40,469.0,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
09/05/2011,2.44,424.7,Pla,Carretera,Un sentit,Serè,No es de el cas,Fosc
14/03/2022,16.53,256.7,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
02/04/2015,7.21,213.0,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
06/01/2014,3.32,363.2,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
23/11/2022,18.28,442.2,Pendent,Carretera,Doble sentit,Serè,No es de el cas,Clar
11/01/2011,4.19,454.9,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
13/12/2016,15.11,123.8,Pendent,Autovia,Un sentit,Ennudesit,No es de el cas,Clar
20/03/2019,20.9,165.2,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
02/01/2016,19.59,411.3,Pendent,Autovia,Un sentit,Boira,Boira,Clar
11/06/2017,6.4,194.4,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
26/07/2018,6.13,211.3,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Fosc
26/01/2021,0.15,295.9,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
09/11/2021,14.21,329.4,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
01/02/2021,6.45,7.8,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
05/07/2019,22.15,37.0,Pla,Autovia,Doble sentit,Pluja,No es de el cas,Fosc
27/09/2010,3.33,433.3,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
24/06/2012,8.10,160.3,Pendent,Carretera,Doble sentit,Serè,No es de el cas,Clar
17/05/2016,5.26,299.4,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
27/08/2018,11.11,417.3,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
10/01/2012,18.48,330.6,Pla,Autovia,Doble sentit,Pluja,No es de el cas,Clar
22/12/2020,13.47,199.6,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
11/11/2017,20.11,152.3,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
21/09/2017,13.33,296.3,Pendent,Autovia,Doble sentit,Ennudesit,No es de el cas,Clar
16/01/2022,4.51,217.8,Pendent,Carretera,Un sentit,Serè,No es de el cas,Fosc
22/01/2014,22.15,178.1,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
14/11/2015,22.50,23.1,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
04/01/2011,2.21,235.9,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
21/12/2017,7.57,170.9,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
10/03/2022,8.57,303.8,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
06/11/2023,10.38,170.3,Pla,Autovia,Un sentit,Pluja,No es de el cas,Clar
24/09/2010,22.42,381.1,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
28/09/2020,19.32,260.8,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
09/10/2022,15.44,345.8,Rampa,Carretera,Un sentit,Serè,No es de el cas,Clar
24/09/2021,15.50,146.1,Pendent,Carretera,Doble sentit,Pluja,No es de el cas,Clar
16/01/2013,3.14,70.9,Pendent,Autovia,Un sentit,Ennudesit,No es de el cas,Fosc
12/04/2017,1.4,435.2,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
23/06/2014,19.5,278.1,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
26/11/2015,14.21,375.1,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
03/04/2010,2.54,465.2,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
21/01/2020,3.46,428.1,Pla,Carretera,Un sentit,Pluja,No es de el cas,Fosc
02/05/2019,23.27,76.8,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
30/09/2020,5.5,261.6,Rampa,Autovia,Un sentit,Pluja,No es de el cas,Fosc
25/12/2015,21.46,434.5,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
01/12/2011,0.11,165.5,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
28/07/2022,18.0,5.6,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
05/01/2023,3.18,281.4,Rampa,Carretera,Un sentit,Serè,No es de el cas,Fosc
26/04/2017,9.15,164.6,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
02/04/2015,23.42,227.6,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
23/08/2014,11.14,295.8,Pendent,Autovia,Doble sentit,Boira,Boira,Clar
21/01/2016,10.22,203.7,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
04/04/2011,12.7,11.2,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
18/05/2023,22.47,297.0,Rampa,Autovia,Un sentit,Ennudesit,No es de el cas,Fosc
28/06/2022,14.29,90.9,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
16/12/2022,8.56,388.4,Pendent,Carretera,Doble sentit,Serè,No es de el cas,Clar
22/02/2023,10.10,430.0,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
16/10/2014,0.48,238.4,Rampa,Autovia,Un sentit,Boira,Boira,Fosc
17/01/2010,19.18,299.2,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
05/03/2010,20.20,466.8,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
27/03/2018,23.0,373.2,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Fosc
09/05/2014,18.51,432.6,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
31/12/2012,16.45,1.4,Pendent,Autovia,Un sentit,Ennudesit,No es de el cas,Clar
12/10/2017,16.32,160.1,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
20/07/2015,12.6,178.8,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
23/06/2021,12.44,196.6,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
10/01/2023,6.0,92.0,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
23/05/2011,17.43,327.5,Rampa,Carretera,Un sentit,Serè,No es de el cas,Clar
22/02/2010,9.31,344.5,Pla,Carretera,Doble sentit,Serè,No es de el cas,Clar
04/11/2017,22.27,12.1,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
30/08/2010,19.22,441.3,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
09/10/2023,0.1,117.6,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
03/01/2021,9.8,308.9,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
04/03/2020,10.58,1.0,Pla,Autovia,Un sentit,Boira,Boira,Clar
16/02/2021,13.6,313.7,Rampa,Autovia,Un sentit,Boira,Boira,Clar
23/10/2022,14.37,428.7,Pendent,Autovia,Un sentit,Ennudesit,No es de el cas,Clar
17/11/2011,0.46,102.7,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
04/11/2020,0.1,432.0,Pendent,Carretera,Doble sentit,Serè,No es de el cas,Fosc
24/12/2018,22.8,174.4,Pendent,Carretera,Un sentit,Boira,Boira,Fosc
06/11/2022,4.18,0.2,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
13/05/2010,16.36,77.3,Rampa,Autovia,Doble sentit,Ennudesit,No es de el cas,Clar
03/12/2014,2.43,434.1,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
27/10/2018,22.39,336.0,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
29/10/2019,12.7,169.8,Pendent,Carretera,Un sentit,Serè,No es de el cas,Clar
08/01/2019,11.39,298.3,Pendent,Autovia,Doble sentit,Ennudesit,No es de el cas,Clar
10/08/2014,2.3,227.3,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
21/06/2017,1.38,373.1,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
11/07/2015,4.30,357.8,Pendent,Autovia,Doble sentit,Ennudesit,No es de el cas,Fosc
27/09/2011,23.37,9.0,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
09/10/2013,6.22,344.0,Pla,Autovia,Doble sentit,Boira,Boira,Fosc
19/09/2016,11.14,297.5,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
23/02/2021,20.16,420.8,Pla,Carretera,Un sentit,Serè,No es de el cas,Clar
03/10/2021,7.22,205.7,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
20/05/2023,13.29,265.9,Pla,Carretera,Un sentit,Pluja,No es de el cas,Clar
23/10/2011,9.6,453.6,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
19/08/2012,15.3,0.2,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
22/09/2013,9.9,293.3,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
07/01/2020,3.0,176.2,Pla,Autovia,Doble sentit,Pluja,No es de el cas,Fosc
10/11/2021,7.12,445.3,Pendent,Autovia,Doble sentit,Pluja,No es de el cas,Clar
09/02/2022,20.24,181.7,Pla,Autovia,Doble sentit,Pluja,No es de el cas,Clar
05/01/2023,18.35,6.3,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
27/11/2012,12.9,252.8,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
10/07/2022,20.33,221.9,Pendent,Carretera,Un sentit,Serè,No es de el cas,Clar
27/03/2014,11.3,300.5,Pendent,Autovia,Un sentit,Ennudesit,No es de el cas,Clar
07/08/2013,13.51,342.6,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
14/11/2010,20.35,150.6,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
12/07/2014,12.47,14.8,Rampa,Carretera,Un sentit,Pluja,No es de el cas,Clar
31/07/2010,19.13,292.6,Rampa,Carretera,Un sentit,Pluja,No es de el cas,Clar
22/01/2015,19.28,56.7,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
13/06/2016,16.34,7.4,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
17/11/2012,7.21,387.1,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
12/12/2011,7.48,308.7,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
09/04/2012,16.50,309.1,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
07/04/2011,22.42,162.2,Pendent,Carretera,Doble sentit,Serè,No es de el cas,Fosc
11/06/2010,11.45,136.9,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
07/08/2012,12.23,304.6,Pla,Carretera,Un sentit,Boira,Boira,Clar
05/10/2017,23.31,342.3,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
09/01/2020,20.57,342.1,Pla,Carretera,Doble sentit,Serè,No es de el cas,Clar
16/05/2021,13.19,315.5,Pendent,Autovia,Un sentit,Boira,Boira,Clar
30/05/2011,11.7,6.8,Pla,Carretera,Un sentit,Serè,No es de el cas,Clar
05/12/2010,9.47,55.2,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
23/11/2018,3.32,381.2,Pendent,Carretera,Un sentit,Pluja,No es de el cas,Fosc
18/08/2012,14.9,6.6,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
08/12/2014,4.16,135.1,Pla,Carretera,Doble sentit,Pluja,No es de el cas,Fosc
10/01/2011,19.40,219.5,Rampa,Carretera,Un sentit,Serè,No es de el cas,Clar
17/04/2019,20.35,6.6,Rampa,Autovia,Doble sentit,Pluja,No es de el cas,Clar
11/02/2020,9.16,12.9,Pendent,Carretera,Un sentit,Serè,No es de el cas,Clar
21/06/2012,18.30,331.5,Rampa,Autovia,Un sentit,Ennudesit,No es de el cas,Clar
05/04/2019,12.36,2.3,Pla,Autovia,Doble sentit,Pluja,No es de el cas,Clar
15/12/2020,5.17,216.8,Rampa,Autovia,Un sentit,Pluja,No es de el cas,Fosc
16/09/2023,4.28,16.8,Pla,Carretera,Un sentit,Serè,No es de el cas,Fosc
05/02/2019,1.36,3.8,Pla,Carretera,Un sentit,Serè,No es de el cas,Fosc
17/03/2018,23.22,366.3,Rampa,Autovia,Un sentit,Pluja,No es de el cas,Fosc
27/09/2010,15.14,297.3,Pla,Autovia,Un sentit,Pluja,No es de el cas,Clar
27/01/2012,22.32,342.1,Pla,Autovia,Un sentit,Serè,No es de el cas,Fosc
05/01/2014,3.36,396.4,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Fosc
08/12/2014,8.36,162.5,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
15/06/2018,16.26,215.1,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
27/08/2022,7.10,297.3,Rampa,Carretera,Un sentit,Serè,No es de el cas,Clar
30/08/2010,22.6,321.1,Rampa,Autovia,Un sentit,Pluja,No es de el cas,Fosc
13/07/2011,11.23,297.5,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
02/10/2010,22.28,156.4,Pendent,Carretera,Doble sentit,Pluja,No es de el cas,Fosc
27/02/2016,23.15,447.8,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
23/01/2019,20.58,347.3,Pendent,Autovia,Un sentit,Serè,No es de el cas,Clar
09/12/2013,10.4,61.9,Pendent,Carretera,Doble sentit,Ennudesit,No es de el cas,Clar
28/06/2012,6.40,423.5,Pla,Autovia,Un sentit,Pluja,No es de el cas,Fosc
25/09/2019,21.15,296.5,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Fosc
03/11/2023,5.49,392.6,Pla,Autovia,Doble sentit,Serè,No es de el cas,Fosc
12/11/2012,3.30,10.4,Rampa,Carretera,Un sentit,Serè,No es de el cas,Fosc
21/12/2013,3.39,164.6,Pla,Carretera,Un sentit,Serè,No es de el cas,Fosc
06/02/2023,6.22,18.3,Pendent,Autovia,Un sentit,Pluja,No es de el cas,Fosc
20/02/2011,4.35,146.8,Rampa,Autovia,Un sentit,Ennudesit,No es de el cas,Fosc
15/06/2012,8.35,374.9,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
25/03/2016,17.14,183.7,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
29/08/2014,18.16,101.4,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
02/05/2012,10.24,181.8,Rampa,Autovia,Un sentit,Ennudesit,No es de el cas,Clar
20/06/2016,3.41,149.2,Pendent,Carretera,Un sentit,Serè,No es de el cas,Fosc
06/10/2019,20.51,301.4,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
23/01/2010,23.43,306.4,Rampa,Autovia,Un sentit,Serè,No es de el cas,Fosc
26/11/2019,23.46,300.2,Pendent,Autovia,Un sentit,Serè,No es de el cas,Fosc
27/08/2013,23.55,402.5,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
01/07/2012,7.8,86.2,Rampa,Autovia,Un sentit,Serè,No es de el cas,Clar
07/01/2011,5.34,270.1,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
18/06/2012,18.55,15.6,Pla,Autovia,Un sentit,Serè,No es de el cas,Clar
23/09/2010,16.35,207.6,Pendent,Autovia,Doble sentit,Ennudesit,No es de el cas,Clar
18/11/2010,7.26,342.4,Rampa,Carretera,Doble sentit,Serè,No es de el cas,Clar
16/03/2017,13.14,175.7,Pla,Autovia,Doble sentit,Serè,No es de el cas,Clar
09/07/2019,9.50,178.4,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
30/12/2023,12.25,76.8,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Clar
10/09/2022,2.55,194.2,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Fosc
16/04/2022,15.53,158.4,Pendent,Autovia,Doble sentit,Serè,No es de el cas,Clar
02/01/2017,6.33,308.9,Rampa,Autovia,Doble sentit,Serè,No es de el cas,Fosc
